Comuna;FECHA_INMUNIZACION;Dosis;N° de vacunados;Criterio_elegibilidad;Servicio;Vacuna
Ñuñoa;2023-03-09;1ra dosis;3;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-10;1ra dosis;6;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-11;1ra dosis;4;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-13;1ra dosis;8;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-14;1ra dosis;2;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-15;1ra dosis;4;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-16;1ra dosis;1;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-17;1ra dosis;4;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-18;1ra dosis;1;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-20;1ra dosis;8;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-21;1ra dosis;6;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-22;1ra dosis;8;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-23;1ra dosis;7;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-24;1ra dosis;5;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-25;1ra dosis;3;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-27;1ra dosis;7;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-28;1ra dosis;8;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-29;1ra dosis;9;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-30;1ra dosis;4;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-03-31;1ra dosis;10;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-04-01;1ra dosis;6;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-04-03;1ra dosis;6;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-04-04;1ra dosis;7;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-04-05;1ra dosis;8;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Ñuñoa;2023-04-06;1ra dosis;11;Vacunación Programática;Oriente;SRP (trivirica) Monodosis
Alhué;2023-03-09;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Buin;2023-02-02;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-02-09;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-02-13;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-02-16;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-02-17;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-02-21;2da dosis;2;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-02-22;2da dosis;2;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-02-23;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-02-27;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-03-06;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-03-10;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-03-13;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-03-17;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-03-20;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-03-22;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-03-23;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-03-27;2da dosis;4;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-03-29;2da dosis;2;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-03-30;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-03-31;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-04-03;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Buin;2023-04-05;2da dosis;2;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Calera de Tango;2023-01-25;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Calera de Tango;2023-02-13;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Calera de Tango;2023-03-02;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Calera de Tango;2023-03-22;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Calera de Tango;2023-03-27;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Calera de Tango;2023-03-29;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Calera de Tango;2023-04-03;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Calera de Tango;2023-04-05;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
Cerrillos;2023-01-24;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-01-25;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-01-26;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-02-07;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-02-13;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-02-20;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-02-21;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-03-01;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-03-02;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-03-03;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-03-06;2da dosis;2;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-03-08;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-03-16;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-03-22;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-03-23;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-03-28;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-03-29;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-03-30;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-03-31;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerrillos;2023-04-04;2da dosis;1;Vacunación Programática;Central;SRP (trivirica) Monodosis
Cerro Navia;2023-01-11;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-01-19;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-01-23;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-01-30;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-02-08;2da dosis;2;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-02-13;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-02-14;2da dosis;2;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-02-15;2da dosis;3;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-02-20;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-02-21;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-02-22;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-02-23;2da dosis;2;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-02-24;2da dosis;2;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-02-27;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-03-01;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-03-02;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-03-03;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-03-06;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-03-07;2da dosis;2;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-03-09;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-03-15;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-03-17;2da dosis;2;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-03-20;2da dosis;4;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-03-21;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-03-22;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-03-23;2da dosis;2;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-03-27;2da dosis;2;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Cerro Navia;2023-03-28;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Colina;2023-01-12;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-01-16;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-01-17;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-01-20;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-01-24;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-01-28;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-02-09;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-02-10;2da dosis;2;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-02-13;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-02-14;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-02-16;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-02-24;2da dosis;2;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-02-27;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-02-28;2da dosis;4;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-03-01;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-03-02;2da dosis;2;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-03-08;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-03-10;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-03-16;2da dosis;3;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-03-18;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-03-20;2da dosis;2;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-03-21;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-03-22;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-03-24;2da dosis;2;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-03-27;2da dosis;2;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-03-29;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-03-30;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-03-31;2da dosis;3;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-04-04;2da dosis;2;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Colina;2023-04-06;2da dosis;3;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-01-03;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-01-11;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-01-20;2da dosis;2;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-01-23;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-01-25;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-01-31;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-02-08;2da dosis;2;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-02-13;2da dosis;2;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-02-15;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-02-16;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-02-20;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-02-21;2da dosis;2;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-02-22;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-02-23;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-02-27;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-03-02;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-03-06;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-03-08;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-03-09;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-03-17;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-03-22;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-03-23;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-03-27;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-03-29;2da dosis;2;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-03-30;2da dosis;1;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-04-03;2da dosis;3;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-04-04;2da dosis;2;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-04-05;2da dosis;2;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Conchalí;2023-04-06;2da dosis;2;Vacunación Programática;Norte;SRP (trivirica) Monodosis
Curacaví;2023-01-16;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-01-20;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-01-25;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-01-26;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-01-31;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-02-08;2da dosis;2;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-02-10;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-02-20;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-02-23;2da dosis;2;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-02-27;2da dosis;2;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-02-28;2da dosis;3;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-03-06;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-03-07;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-03-14;2da dosis;2;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-03-16;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-03-20;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-03-21;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-03-24;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-03-27;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-03-30;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-04-04;2da dosis;4;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
Curacaví;2023-04-05;2da dosis;1;Vacunación Programática;Occidente;SRP (trivirica) Monodosis
El Bosque;2023-01-05;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-01-18;2da dosis;2;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-01-20;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-01-24;2da dosis;2;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-01-25;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-01-26;2da dosis;2;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-02-01;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-02-06;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-02-07;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-02-10;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-02-14;2da dosis;2;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-02-16;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-02-22;2da dosis;2;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-02-23;2da dosis;2;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-02-27;2da dosis;2;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-02-28;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-03-01;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-03-03;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-03-06;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-03-07;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-03-08;2da dosis;2;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-03-09;2da dosis;2;Vacunación Programática;Sur;SRP (trivirica) Monodosis
El Bosque;2023-03-10;2da dosis;1;Vacunación Programática;Sur;SRP (trivirica) Monodosis
